# this is the base set of chemistry rates that is read in
# by default for all cases.
# We have the option to supplement this with improved rates 
# from mole_co_federman.dat and mole_co_leidenhack.dat
# Both files are used by default but can be disabled with
# the SET CHEMISTRY command.  There are duplicate reactions
# in this case and the base reactions in this file are
# ignored.
#These would be double counted if included in the molecular network
#N+,e-=>N:ele_recomb:1.:0.:0.
#S+,e-=>S:ele_recomb:1.:0.:0.
#Cl+,e-=>Cl:ele_recomb:1.:0.:0.
#C+,e-=>C:ele_recomb:1.:0.:0.
#O+,e-=>O:ele_recomb:1.:0.:0.
#Si+,e-=>Si:ele_recomb:1.:0.:0.
CN-,Fe+=>CN,Fe:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,H+=>CN,H:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,H2CO+=>CN,H2CO:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,H2S+=>CN,H2S:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,H3+=>CN,H2,H:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,H3O+=>CN,H,H2O:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,HC2S+=>CN,C2S,H:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,HCNH+=>CN,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,HCNH+=>CN,HNC,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,HCO+=>CN,H,CO:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,HCO+=>CN,HCO:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
#CN-,He+=>CN,He:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021 # crash
CN-,Mg+=>CN,Mg:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,N+=>CN,N:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,N2H+=>CN,N2,H:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,NH3+=>CN,NH3:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,NH4+=>CN,NH3,H:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,NO+=>CN,NO:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,Na+=>CN,Na:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,O+=>CN,O:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,S+=>CN,S:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,SO+=>CN,SO:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,Si+=>CN,Si:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,SiO+=>CN,SiO:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,SiOH+=>CN,SiO,H:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
CN-,SiS+=>CN,SiS:hmrate:7.51e-8:-0.5:0.    #UMIST2012, 6thApril2021
C4H,NCCN=>HC5N,CN:hmrate:2.0e-13:0:0.    #UMIST2012, 6thApril2021
C,C2N=>C2,CN:hmrate:1.e-10:0.:0.    #UMIST2012, 6thApril2021
C,C3N=>C3,CN:hmrate:1.e-13:0.:0.    #UMIST2012, 6thApril2021
C,C5N=>C5,CN:hmrate:1.e-13:0.:0.    #UMIST2012, 6thApril2021
C,C7N=>C7,CN:hmrate:1.e-13:0.:0.    #UMIST2012, 6thApril2021
C,C9N=>C9,CN:hmrate:1.e-13:0.:0.    #UMIST2012, 6thApril2021
C,NCCN=>CN,C2N:hmrate:3.e-11:0.:0.    #UMIST2012, 6thApril2021
H,CNO=>OH,CN:hmrate:1.e-10:0.:0.    #UMIST2012, 6thApril2021
H,HCN=>CN,H2:hmrate:6.2e-10:0.:12500.    #UMIST2012, 6thApril2021 # CN increases, BIG BLOTCH for h2_t2000.in
H,NCCN=>HCN,CN:hmrate:1.48e-10:0.:3588    #UMIST2012, 6thApril2021 
H,OCN=>OH,CN:hmrate:1.e-10:0.:0.    #UMIST2012, 6thApril2021 #careful, produces big blotch for OCN
#N,C2=>CN,C:hmrate:5.e-11:0.:0.    #UMIST2012, 6thApril2021 #duplicate, already in mole_co_federman.dat, though rates are different
N,C2N=>CN,CN:hmrate:1.e-10:0.:0.    #UMIST2012, 6thApril2021
N,C2O=>CN,CO:hmrate:5.5e-10:0.:0.    #UMIST2012, 6thApril2021
N,C3=>CN,C2:hmrate:1.e-13:0.:0.    #UMIST2012, 6thApril2021
N,C3N=>CN,C2N:hmrate:1.e-10:0.:0.    #UMIST2012, 6thApril2021
N,C4=>C3,CN:hmrate:1.e-10:0.:0.    #UMIST2012, 6thApril2021
N,C4N=>CN,C3N:hmrate:1.e-10:0.:0.    #UMIST2012, 6thApril2021
N,C5=>CN,N4:hmrate:1.e-13:0.:0.    #UMIST2012, 6thApril2021
N,C5N=>CN,C4N:hmrate:1.e-10:0.:0.    #UMIST2012, 6thApril2021
N,C6=>CN,C5:hmrate:1.e-10:0.:0.    #UMIST2012, 6thApril2021
N,C6H=>CN,C5H:hmrate:1.e-13:0.:0.    #UMIST2012, 6thApril2021
N,C7=>CN,C6:hmrate:1.e-13:0.:0.    #UMIST2012, 6thApril2021
N,C8=>CN,C7:hmrate:1.e-10:0.:0.    #UMIST2012, 6thApril2021
N,C8H=>CN,C7H:hmrate:1.e-10:0.:0.    #UMIST2012, 6thApril2021
N,C9=>CN,C8:hmrate:1.e-13:0.:0.    #UMIST2012, 6thApril2021
N,SiC=>Si,CN:hmrate:5.e-1:0.:0.    #UMIST2012, 6thApril2021
O,C2N=>CO,CN:hmrate:6.e-12:0.:0.    #UMIST2012, 6thApril2021
#C2H5CN,PHOTON=>CN,C2H5:hmrate:3.4e-9:0.:2.    #UMIST2012, 6thApril2021
C2H5CN,PHOTON=>CN,C2H5:th85rate:3.4e-9:0.:2. #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
#C2N,PHOTON=>CN,C:hmrate:5.e-10:0.:1.7    #UMIST2012, 6thApril2021
C2N,PHOTON=>CN,C:th85rate:5.e-10:0.:1.7 #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
#C3N,PHOTON=>CN,C2:hmrate:5.e-10:0.:1.8    #UMIST2012, 6thApril2021
C3N,PHOTON=>CN,C2:th85rate:5.e-10:0.:1.8 #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
#C4N,PHOTON=>C3,CN:hmrate:5.e-10:0.:1.7    #UMIST2012, 6thApril2021
C4N,PHOTON=>C3,CN:th85rate:5.e-10:0.:1.7 #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
#C5N,PHOTON=>C4,CN:hmrate:5.e-10:0.:1.7    #UMIST2012, 6thApril2021
C5N,PHOTON=>C4,CN:th85rate:5.e-10:0.:1.7 #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
#C7N,PHOTON=>C6,CN:hmrate:5.e-10:0.:1.7    #UMIST2012, 6thApril2021
C7N,PHOTON=>C6,CN:th85rate:5.e-10:0.:1.7 #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
#C9N,PHOTON=>C8,CN:hmrate:1.e-9:0.:1.7    #UMIST2012, 6thApril2021
C9N,PHOTON=>C8,CN:th85rate:1.e-9:0.:1.7 #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
#CH2CHCN,PHOTON=>C2H3,CN:hmrate:1.e-10:0.:1.7    #UMIST2012, 6thApril2021
CH2CHCN,PHOTON=>C2H3,CN:th85rate:1.e-10:0.:1.7 #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
#CH2CN,PHOTON=>CH2,CN:hmrate:1.56e-9:0.:1.9    #UMIST2012, 6thApril2021
CH2CN,PHOTON=>CH2,CN:th85rate:1.56e-9:0.:1.9 #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
#CH3CN,PHOTON=>CN,CH3:hmrate:2.5e-9:0.:2.6    #UMIST2012, 6thApril2021
CH3CN,PHOTON=>CN,CH3:th85rate:2.5e-9:0.:2.6 #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
#CN-,PHOTON=>CN,e-:hmrate:2.22e-9:0.:2.    #UMIST2012, 6thApril2021
CN-,PHOTON=>CN,e-:th85rate:2.22e-9:0.:2. #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
#HC5N,PHOTON=>C4H,CN:hmrate:5.e-10:0.:1.8    #UMIST2012, 6thApril2021
HC5N,PHOTON=>C4H,CN:th85rate:5.e-10:0.:1.8 #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
#HC7N,PHOTON=>C6H,CN:hmrate:1.e-9:0.:1.7    #UMIST2012, 6thApril2021
HC7N,PHOTON=>C6H,CN:th85rate:1.e-9:0.:1.7 #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
#HC9N,PHOTON=>C8H,CN:hmrate:1.e-9:0.:1.7    #UMIST2012, 6thApril2021
HC9N,PHOTON=>C8H,CN:th85rate:1.e-9:0.:1.7 #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
#HOCN,PHOTON=>OH,CN:hmrate:1.e-9:0.:1.7    #UMIST2012, 6thApril2021
HOCN,PHOTON=>OH,CN:th85rate:1.e-9:0.:1.7 #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
#HONC,PHOTON=>OH,CN:hmrate:1.e-9:0.:1.7    #UMIST2012, 6thApril2021
HONC,PHOTON=>OH,CN:th85rate:1.e-9:0.:1.7 #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
#NCCN,PHOTON=>CN,CN:hmrate:4.7e-11:0.:2.6    #UMIST2012, 6thApril2021
NCCN,PHOTON=>CN,CN:th85rate:4.7e-11:0.:2.6 #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
#NH2CN,PHOTON=>NH2,CN:hmrate:1.38e-9:0.:1.7    #UMIST2012, 6thApril2021
NH2CN,PHOTON=>NH2,CN:th85rate:1.38e-9:0.:1.7 #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
#OCN,PHOTON=>CN,O:hmrate:1.e-11:0.:2.    #UMIST2012, 6thApril2021 #duplicate, though th85 rate is diffeent
#SiNC,PHOTON=>CN,Si:hmrate:1.e-9:0.:1.7    #UMIST2012, 6thApril2021
SiNC,PHOTON=>CN,Si:th85rate:1.e-9:0.:1.7 #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
# 21 04 07 Gargi Shaw(GS) added HCN reactions
C+,HCN=>CNC+,H:hmrate:3.e-9:-0.5.:0    #UMIST2012, 7thApril2021
C2+,HCN=>C3N+,H:hmrate:2.6e-9:-0.5.:0    #UMIST2012, 7thApril2021
C2H+,HCN=>HC3N+,H:hmrate:1.35e-9:-0.5.:0    #UMIST2012, 7thApril2021
C2H2+,HCN=>HC3NH+,H:hmrate:1.3e-10:-0.5.:0    #UMIST2012, 7thApril2021
CH+,HCN=>C2N+,H2:hmrate:3.6e-10:-0.5.:0    #UMIST2012, 7thApril2021
CH+,HCN=>C2NH+,H:hmrate:2.4e-10:-0.5.:0    #UMIST2012, 7thApril2021
CH2+,HCN=>CH2CN+,H:hmrate:1.8e-9:-0.5.:0    #UMIST2012, 7thApril2021
CN+,HCN=>C2N2+,H:hmrate:3.15e-10:-0.5.:0    #UMIST2012, 7thApril2021
H-,HCN=>CN-,H2:hmrate:3.8e-9:0.:0    #UMIST2012, 7thApril2021
HCN,C2H5+=>C2H4,HCNH+:hmrate:2.7e-9:-0.5.:0    #UMIST2012, 7thApril2021
HCN,C2H7+=>CH3CNH+,CH4:hmrate:2.2e-10:-0.5.:0    #UMIST2012, 7thApril2021
HCN,C2H7+=>HCNH+,CH3CH3:hmrate:1.98e-9:-0.5.:0    #UMIST2012, 7thApril2021
HCN,C2N2+=>HCN+,NCCN:hmrate:5.4e-10:-0.5.:0    #UMIST2012, 7thApril2021
HCN,C2N2+=>NCCNH+,CN:hmrate:2.03e-9:-0.5.:0    #UMIST2012, 7thApril2021
HCN,C3+=>C3H+,CN:hmrate:2.6e-10:-0.5.:0    #UMIST2012, 7thApril2021
HCN,C3+=>C4N+,H:hmrate:1.04e-9:-0.5.:0    #UMIST2012, 7thApril2021
HCN,C4H+=>C4H2+,CN:hmrate:9.45e-11:-0.5.:0    #UMIST2012, 7thApril2021
HCN,C4H+=>HC5N+,H:hmrate:1.23e-9:-0.5.:0    #UMIST2012, 7thApril2021
HCN,CH3CH3+=>HCNH+,C2H5:hmrate:1.20e-9:-0.5.:0    #UMIST2012, 7thApril2021
HCN,CH3OH2+=>CH3CNH+,H2O:hmrate:2.30e-11:-0.5.:0    #UMIST2012, 7thApril2021
HCN,H2CO+=>HCO,HCNH+:hmrate:1.4e-9:-0.5.:0    #UMIST2012, 7thApril2021
HCN,H3S+=>H2S,HCNH+:hmrate:1.5e-9:-0.5.:0    #UMIST2012, 7thApril2021
HCN,HSiS+=>HCNH+,SiS:hmrate:6.1e-10:-0.5.:0    #UMIST2012, 7thApril2021
#HCN,NH2+=>HCNH+,N2:hmrate:3.2e-9:-0.5.:0    #UMIST2012, 7thApril2021 #crash
HCN,NCCNH+=>HCNH+,NCCN:hmrate:2.e-9:-0.5.:0    #UMIST2012, 7thApril2021
HCN,O2H+=>O2,HCNH+:hmrate:9.7e-10:-0.5.:0    #UMIST2012, 7thApril2021
PH+,HCN=>HCNH+,P:hmrate:3.06e-10:-0.5.:0    #UMIST2012, 7thApril2021
HCN,Si+=>SiNC+,H:hmrate:1.40e-12:-0.5.:0    #UMIST2012, 7thApril2021
O-,HCN=>CN-,OH:hmrate:1.20e-9:-0.5.:0    #UMIST2012, 7thApril2021
OH-,HCN=>CN-,H2O:hmrate:1.2e-9:0:0    #UMIST2012, 7thApril2021
C2,HCN=>C3N,H:hmrate:1.11e-10:-0.82.:9.7    #UMIST2012, 7thApril2021
CH3+,HCN=>CH3CNH+,PHOTON:hmrate:9.e-9:-0.50.:0.    #UMIST2012, 7thApril2021
HCN,Si+=>SiNCH+,PHOTON:hmrate:6.0e-15:-1.5.:0.    #UMIST2012, 7thApril2021
H,CN-=>HCN,e-:hmrate:6.3e-10:0.:0.    #UMIST2012, 12thApril2021
C2H2,HCN+=>C2H2+,HCN:hmrate:1.5e-9:0.:0.    #UMIST2012, 12thApril2021
CH2CHCNH+,e-=>C2H2,HCN,H:hmrate:4.45e-7:-0.8:0.    #UMIST2012, 12thApril2021
CH2CN+,e-=>HCN,CH:hmrate:1.5e-7:-0.5:0.    #UMIST2012, 12thApril2021
CH3CN+,e-=>HCN,CH2:hmrate:1.5e-7:-0.5:0.    #UMIST2012, 12thApril2021
CH4N+,e-=>HCN,H2,H:hmrate:3.e-7:-0.5:0.    #UMIST2012, 12thApril2021
HC3N+,e-=>CN,C2:hmrate:3.6e-7:-0.6:0.    #UMIST2012, 12thApril2021
HC5NH+,e-=>HCN,C4H:hmrate:4.4e-7:-0.7:0.    #UMIST2012, 12thApril2021
HCNOH+,e-=>HCN,OH:hmrate:1.e-7:-0.5:0.    #UMIST2012, 12thApril2021
NH2CNH+,e-=>NH2,HCN:hmrate:1.e-7:-0.5:0.    #UMIST2012, 12thApril2021
C+,CH2CHCN=>C3H2+,HCN:hmrate:9.84e-10:-0.5:0.    #UMIST2012, 12thApril2021
C2H2+,CH3CN=>C3H4+,HCN:hmrate:1.06e-9:-0.5:0.    #UMIST2012, 12thApril2021
C2H2,C2N+=>C3H+,HCN:hmrate:8.e-10:0.:0.    #UMIST2012, 12thApril2021
C2H2,C4N+=>C5H+,HCN:hmrate:8.e-10:0.:0.    #UMIST2012, 12thApril2021
C2H2,HC3N+=>C4H2+,HCN:hmrate:5.12e-10:0.:0.    #UMIST2012, 12thApril2021
CH3+,CH3CN=>C2H5+,HCN:hmrate:6.66e-10:-0.5.:0.    #UMIST2012, 12thApril2021
CH4,C4N+=>C4H3+,HCN:hmrate:1.71e-10:0.:0.    #UMIST2012, 12thApril2021
CH4,HC3N+=>C3H4+,HCN:hmrate:8.3e-11:0.:0.    #UMIST2012, 12thApril2021
CN+,H2CO=>HCO+,HCN:hmrate:5.2e-10:-0.5.:0.    #UMIST2012, 12thApril2021
H+,CH3CN=>CH3+,HCN:hmrate:3.e-9:-0.5.:0.    #UMIST2012, 12thApril2021
H2,C4N+=>C3H+,HCN:hmrate:2.2e-11:0.:0.    #UMIST2012, 12thApril2021
H2O,C2N+=>HCO+,HCN:hmrate:2.3e-10:-0.5.:0.    #UMIST2012, 12thApril2021
CNC+,H2O=>HCO+,HCN:hmrate:1.63e-9:-0.5.:0.    #UMIST2012, 12thApril2021
#H2S,C2N+=>HCS+,HCN:hmrate:1.2e-9:-0.5.:0.    #UMIST2012, 12thApril2021    ##
HCNH+,CH2CHCN=>CH2CHCNH+,HCN:hmrate:2.25e-9:-0.5.:0.    #UMIST2012, 12thApril2021
HCNH+,CH3CN=>CH3CNH+,HCN:hmrate:1.9e-9:-0.5.:0.    #UMIST2012, 12thApril2021
HCNH+,H2CO=>H3CO+,HCN:hmrate:1.05e-9:-0.5.:0.    #UMIST2012, 12thApril2021
HCNH+,H2S=>H3S+,HCN:hmrate:1.7e-10:-0.5.:0.    #UMIST2012, 12thApril2021
He+,CH2CHCN=>HCN,C2H2+,He:hmrate:3.5e-9:-0.5.:0.    #UMIST2012, 12thApril2021
N,C3H5+=>C2H4+,HCN:hmrate:1.1e-10:0.:0.    #UMIST2012, 12thApril2021
N,C4H2+=>C3H+,HCN:hmrate:1.71e-10:0.:0.    #UMIST2012, 12thApril2021
N,C6H2+=>C5H+,HCN:hmrate:1.9e-10:0.:0.    #UMIST2012, 12thApril2021
N,C6H5+=>CH3C4H+,HCN:hmrate:3.7e-11:0.:0.    #UMIST2012, 12thApril2021
N,HC3N+=>C2N+,HCN:hmrate:1.44e-10:0.:0.    #UMIST2012, 12thApril2021
N,SiCH2+=>Si+,HCN,H:hmrate:7.6e-10:0.:0.    #UMIST2012, 12thApril2021
NH3,C2N+=>HCNH+,HCN:hmrate:1.8e-9:-0.5.:0.    #UMIST2012, 12thApril2021
CNC+,NH3=>HCNH+,HCN:hmrate:1.9e-9:-0.5.:0.    #UMIST2012, 12thApril2021
NH3,HCNH+=>HCN,NH4+:hmrate:1.1e-9:-0.5.:0.    #UMIST2012, 12thApril2021
Na,HCNH+=>HCN,Na+,H:hmrate:1.35e-9:0.:0.    #UMIST2012, 12thApril2021  # BIG BLOTCH for Na for coll_t3.in
C-,HCNH+=>C,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C10-,HCNH+=>C10,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C10H-,HCNH+=>C10H,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C2-,HCNH+=>C2,HCC,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C2H-,HCNH+=>C2H,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C3-,HCNH+=>C3,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C3H-,HCNH+=>C3H,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C3N-,HCNH+=>C3N,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C4-,HCNH+=>C4,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C4H-,HCNH+=>C4H,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C5-,HCNH+=>C5,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C5H-,HCNH+=>C5H,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C5N-,HCNH+=>C5N,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C6-,HCNH+=>C6,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C6H-,HCNH+=>C6H,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C7-,HCNH+=>C7,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C7H-,HCNH+=>C7H,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C8-,HCNH+=>C8,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C8H-,HCNH+=>C8H,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C9-,HCNH+=>C9,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C9H-,HCNH+=>C9H,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
CH-,HCNH+=>CH,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
H-,HCNH+=>H,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
O-,HCNH+=>O,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
O2-,HCNH+=>O2,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
OH-,HCNH+=>OH,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
S-,HCNH+=>S,HCN,H:hmrate:3.76e-8:-0.5:0.    #UMIST2012, 12thApril2021
C2H2,NO=>HCN,CO,H:hmrate:8.97e-12:0:18973.    #UMIST2012, 12thApril2021
C,NH2=>HCN,H:hmrate:3.26e-11:-0.1:-9.0    #UMIST2012, 12thApril2021
CH2,N2=>HCN,NH:hmrate:8.e-12:0.:18000.    #UMIST2012, 12thApril2021
CH3,NO=>HCN,H2O:hmrate:4.e-12:0.:7900.    #UMIST2012, 12thApril2021
CN,C2H4=>C2H3,HCN:hmrate:1.25e-10:0.7.:30.    #UMIST2012, 12thApril2021
CN,H2CO=>HCO,HCN:hmrate:2.6e-10:-0.47.:826.    #UMIST2012, 12thApril2021
H,H2CN=>HCN,H2:hmrate:1.e-10:0.:0.    #UMIST2012, 12thApril2021
H,NCCN=>HCN,CN:hmrate:1.48e-10:0.:3588.0    #UMIST2012, 12thApril2021
H,OCN=>HCN,O:hmrate:1.87e-11:0.9:2924.0    #UMIST2012, 12thApril2021
HOCN,C=>CO,HCN:hmrate:3.33e-11:0.:0.    #UMIST2012, 12thApril2021
N,C2H4=>HCN,CH3:hmrate:3.69e-14:0.:161.0    #UMIST2012, 12thApril2021
N,CH2=>HCN,H:hmrate:3.95e-11:0.17:0.    #UMIST2012, 12thApril2021 # BIG BLOTCH for HCN
N,H2CN=>HCN,NH:hmrate:1.e-10:0.:200.    #UMIST2012, 12thApril2021
N,HCO=>HCN,O:hmrate:1.7e-10:0.:0.    #UMIST2012, 12thApril2021
N,HCS=>S,HCN:hmrate:1.e-10:0.:0.    #UMIST2012, 12thApril2021
OH,NCCN=>HCN,OCN:hmrate:3.11e-13:0.:1450.    #UMIST2012, 12thApril2021
#H2CN,PHOTON=>HCN,H:hmrate:5.48e-10:0.:2.    #UMIST2012, 12thApril2021
H2CN,PHOTON=>HCN,H:th85rate:5.48e-10:0.:2. #UMIST2012 updated by GS on 18thOct2021, rate corrected to th85rate
# 21 05 20 Gargi Shaw(GS) added CH reactions
H,C-=>CH,e-:hmrate:5.0e-10:0:0 #UMIST2012, 20thMay2021
#CH,Fe=>Fe+,CH:hmrate:2.6e-10:0:0 #UMIST2012, 20thMay2021   #crash
CH+,HCO=>HCO+,CH:hmrate:4.6e-10:-0.5:0 #UMIST2012, 20thMay2021
CH+,Mg=>Mg+,CH:hmrate:3.6e-10:0:0 #UMIST2012, 20thMay2021
CH+,Na=>Na+,CH:hmrate:3.5e-10:0:0 #UMIST2012, 20thMay2021
C2H3+,e-=>CH2,CH:hmrate:1.5e-8:-0.84:0 #UMIST2012, 20thMay2021
C2H4+,e-=>CH3,CH:hmrate:1.12e-8:-0.76:0 #UMIST2012, 20thMay2021
C3H4+,e-=>C2H3,CH:hmrate:4.e-8:-0.67:0 #UMIST2012, 20thMay2021
C3H7+,e-=>CH3CH3,CH:hmrate:9.2e-9:-0.73:0 #UMIST2012, 20thMay2021
C4H5+,e-=>CH3CCH,CH:hmrate:1.5e-7:-0.5:0 #UMIST2012, 20thMay2021
CH2CCH+,e-=>C2H2,CH:hmrate:5.e-8:-0.5:0 #UMIST2012, 20thMay2021
CH3+,e-=>CH,H2:hmrate:1.95e-7:-0.5:0 #UMIST2012, 20thMay2021
CH3+,e-=>CH,H,H:hmrate:2.5e-7:-0.4:0 #UMIST2012, 20thMay2021
CH3OH+,e-=>CH,H2O,H:hmrate:6.49e-7:-0.66:0 #UMIST2012, 20thMay2021
CH5+,e-=>CH,H2,H2:hmrate:8.4e-9:-0.52:0 #UMIST2012, 20thMay2021
H2C4N+,e-=>HC3N,CH:hmrate:3.e-7:-0.5:0 #UMIST2012, 20thMay2021
H3CO+,e-=>CH,H2O:hmrate:1.4e-8:-0.78:0 #UMIST2012, 20thMay2021
HC2O+,e-=>CO,CH:hmrate:1.e-7:-0.5:0 #UMIST2012, 20thMay2021
HC2P+,e-=>CP,CH:hmrate:1.5e-7:-0.5:0 #UMIST2012, 20thMay2021
HC2S+,e-=>CS,CH:hmrate:1.5e-7:-0.5:0 #UMIST2012, 20thMay2021
HC3S+,e-=>C2S,CH:hmrate:1.5e-7:-0.5:0 #UMIST2012, 20thMay2021
HC4N+,e-=>C3N,CH:hmrate:3.e-7:-0.5:0 #UMIST2012, 20thMay2021
HC4S+,e-=>C3S,CH:hmrate:1.e-7:-0.5:0 #UMIST2012, 20thMay2021
HCNO+,e-=>CH,NO:hmrate:1.5e-7:-0.5:0 #UMIST2012, 20thMay2021
HCP+,e-=>P,CH:hmrate:1.5e-7:-0.5:0 #UMIST2012, 20thMay2021
# HCS+,e-=>CH,S:hmrate:7.87e-7:-0.57:0 #UMIST2012, 20thMay2021 # Big BLOTCH for HCS+,OCS in h2_pdr_leiden_f1.in
HCSi+,e-=>Si,CH:hmrate:1.5e-7:-0.5:0 #UMIST2012, 20thMay2021
PC3H+,e-=>CCP,CH:hmrate:1.e-7:-0.5:0 #UMIST2012, 20thMay2021
PC4H+,e-=>C3P,CH:hmrate:7.5e-8:0:0 #UMIST2012, 20thMay2021
SiC4H+,e-=>SiC3,CH:hmrate:1.5e-7:-0.5:0 #UMIST2012, 20thMay2021
SiNCH+,e-=>SiN,CH:hmrate:1.5e-7:-0.5:0 #UMIST2012, 20thMay2021
C+,C2H4=>C2H3+,CH:hmrate:8.5e-11:0:0 #UMIST2012, 20thMay2021
C+,CH2CCH2=>C3H3+,CH:hmrate:3.5e-10:0:0 #UMIST2012, 20thMay2021
C+,CH3C4H=>C5H3+,CH:hmrate:7.5e-10:0:0 #UMIST2012, 20thMay2021
C+,C7H4=>C7H3+,CH:hmrate:7.5e-10:0:0 #UMIST2012, 20thMay2021
C+,CH3CCH=>CH2CCH+,CH:hmrate:3.8e-10:0:0 #UMIST2012, 20thMay2021
C+,CH3CH3=>C2H5+,CH:hmrate:2.31e-10:0:0 #UMIST2012, 20thMay2021
C+,CH3CHCH2=>C3H5+,CH:hmrate:4.e-10:0:0 #UMIST2012, 20thMay2021
